id,experiment_id,is_map,image_url,commons_url,map_ne_lng,map_sw_lng,map_ne_lat,map_sw_lat,map_annotations_count,label,avg_rank,new feature,median_rank,rank_var,avg_normalized_rank,normalized_rank_var,avg_validation_question_correct,avg_rank_validated,rank_validated_var,avg_normalized_rank_validated,normalized_rank_validated_var,generation_method,generation_score,article_title_2_text_esa,caption_2_text_esa,locations_2_article_text_esa,max_locations_2_article_text_esa,avg_locations_2_article_text_esa,median_locations_2_article_text_esa,max_article_title_2_article_text_esa,avg_article_title_2_article_text_esa,median_article_title_2_article_text_esa
34,34-12,0,https://upload.wikimedia.org/wikipedia/commons/a/ac/Flag_of_Hezbi_Islami_Gulbuddin.svg,https://commons.wikimedia.org/wiki/File:Flag_of_Hezbi_Islami_Gulbuddin.svg,,,,,,0,0,0.037733531,0,0,0,0,1,0,0,0,0,all,0.804827106,0.98577545,0.950270915,,,,,0.990676815,0.88779401,0.974657558
39,39-10,0,https://upload.wikimedia.org/wikipedia/commons/2/25/US_Employment_Statistics.svg,https://commons.wikimedia.org/wiki/File:US_Employment_Statistics.svg,,,,,,0,0,0.040774639,0,0,0,0,1,0,0,0,0,all,0.188926359,0.977408484,0.989899184,,,,,0.977408484,0.887088415,0.857797842
34,34-21,0,https://upload.wikimedia.org/wikipedia/commons/a/a0/1996afghan_%281%29.png,https://commons.wikimedia.org/wiki/File:1996afghan_%281%29.png,,,,,,0,0,0.044291212,0,0,0,0,1,0,0,0,0,all,0.127569045,0.915687876,0.985776277,,,,,,,
34,34-22,0,https://upload.wikimedia.org/wikipedia/commons/5/5f/Afghanistan%2C_Trends_in_the_Human_Development_Index_1970-2010.png,https://commons.wikimedia.org/wiki/File:Afghanistan%2C_Trends_in_the_Human_Development_Index_1970-2010.png,,,,,,0,0,0.045155496,0,0,0,0,1,0,0,0,0,all,0.127569045,0.915687876,0.952271766,,,,,,,
31,31-8,0,https://upload.wikimedia.org/wikipedia/commons/e/e6/U.S._Health_Insurance_Status_-_Under_65_yrs.png,https://commons.wikimedia.org/wiki/File:U.S._Health_Insurance_Status_-_Under_65_yrs.png,,,,,,0,0.75,0.045871075,1,0.1875,0.25,0.020833333,0.75,0.666666667,0.222222222,0.666666667,0.222222222,all,0.623707752,0.966216589,0.974724064,,,,,0.966216589,0.966216589,0.966216589
23,23-16,0,https://upload.wikimedia.org/wikipedia/commons/7/7a/Tsunami_map_Tohoku2011.svg,https://commons.wikimedia.org/wiki/File:Tsunami_map_Tohoku2011.svg,,,,,,0,0.5,0.046267054,0,0.75,0.166666667,0.083333333,1,0.5,0.75,0.5,0.75,all,0.016077076,0.914669274,0.897454607,,,,,0.914669274,0.873872275,0.873872275
34,34-24,0,https://upload.wikimedia.org/wikipedia/commons/8/87/Afghanistan_physical_en.png,https://commons.wikimedia.org/wiki/File:Afghanistan_physical_en.png,,,,,,0,0.5,0.04691002,0.5,0.25,0.166666667,0.027777778,1,0.5,0.25,0.5,0.25,all,0.127569045,0.915687876,0.170258716,,,,,0.968105442,0.724487588,0.695933379
17,17-8,0,https://upload.wikimedia.org/wikipedia/commons/e/e0/2010_US_Tax_Liability_by_Income_Group_-_CBO.png,https://commons.wikimedia.org/wiki/File:2010_US_Tax_Liability_by_Income_Group_-_CBO.png,,,,,,0,1.25,0.049675083,1,1.6875,0.416666667,0.1875,1,1.25,1.6875,1.25,1.6875,all,0.375372906,0.978370474,0.99513933,,,,,0.986368778,0.982369626,0.982369626
15,15-7,0,https://upload.wikimedia.org/wikipedia/commons/7/7f/Compensation_-_Gross_and_Net_of_Health_Insurance_Premiums.png,https://commons.wikimedia.org/wiki/File:Compensation_-_Gross_and_Net_of_Health_Insurance_Premiums.png,,,,,,1,1.75,0.051808213,1.5,0.6875,0.583333333,0.076388889,1,1.75,0.6875,1.75,0.6875,all,0.616529132,0.984512341,0.993456639,,,,,0.987635448,0.986073895,0.986073895
8,8/6/16,0,https://upload.wikimedia.org/wikipedia/commons/5/5f/2008_Democratic_Primaries_Popular_Vote.svg,https://commons.wikimedia.org/wiki/File:2008_Democratic_Primaries_Popular_Vote.svg,,,,,,0,0.25,0.052099463,0,0.1875,0.083333333,0.020833333,1,0.25,0.1875,0.25,0.1875,all,0.054381502,0.931006441,0.850054058,,,,,0.952370567,0.827274316,0.882801242
5,5/13/16,0,https://upload.wikimedia.org/wikipedia/commons/8/8a/Race_and_ethnicity_2010-_Houston.png,https://commons.wikimedia.org/wiki/File:Race_and_ethnicity_2010-_Houston.png,,,,,,0,0,0.052600639,0,0,0,0,0.75,0,0,0,0,all,0.156514965,0.886688542,0.916220292,,,,,0.915098245,0.853929997,0.87153856
31,31-29,0,https://upload.wikimedia.org/wikipedia/commons/6/61/Labour_supply_income_and_substitution_effects_small.png,https://commons.wikimedia.org/wiki/File:Labour_supply_income_and_substitution_effects_small.png,,,,,,0,0.5,0.053486864,0,0.75,0.166666667,0.083333333,0.75,0,0,0,0,all,0.054680757,0.880640807,0.985356359,,,,,0.880640807,0.880640807,0.880640807
34,34-25,0,https://upload.wikimedia.org/wikipedia/commons/4/44/Afghanistan_provinces_numbered.png,https://commons.wikimedia.org/wiki/File:Afghanistan_provinces_numbered.png,,,,,,0,0.5,0.05751416,0.5,0.25,0.166666667,0.027777778,1,0.5,0.25,0.5,0.25,all,0.127569045,0.915687876,0.858781862,,,,,0.915687876,0.915687876,0.915687876
1,1/11/16,0,https://upload.wikimedia.org/wikipedia/commons/3/3a/Polio_spinal_diagram.PNG,https://commons.wikimedia.org/wiki/File:Polio_spinal_diagram.PNG,,,,,,0,0.166666667,0.060181782,0,0.138888889,0.055555556,0.015432099,0.833333333,0,0,0,0,all,0.601648053,0.974189294,0.780456502,,,,,0.974189294,0.77101104,0.754844908
34,34-23,0,https://upload.wikimedia.org/wikipedia/commons/e/e9/Afghanistan_map_of_K%C3%B6ppen_climate_classification.svg,https://commons.wikimedia.org/wiki/File:Afghanistan_map_of_K%C3%B6ppen_climate_classification.svg,,,,,,0,0,0.064090222,0,0,0,0,1,0,0,0,0,all,0.127569045,0.915687876,0.475867066,,,,,,,
31,31-10,0,https://upload.wikimedia.org/wikipedia/commons/4/4d/U.S._Uninsured_and_Uninsured_Rate_%281987_to_2008%29.JPG,https://commons.wikimedia.org/wiki/File:U.S._Uninsured_and_Uninsured_Rate_%281987_to_2008%29.JPG,,,,,,1,1.75,0.065677341,2,1.1875,0.583333333,0.131944444,0.75,1.333333333,0.888888889,1.333333333,0.888888889,all,0.612948393,0.975101333,0.977020477,,,,,,,
33,33-8,0,https://upload.wikimedia.org/wikipedia/commons/6/6f/Requirements_for_altering_birth_certificate_sex_in_the_US.svg,https://commons.wikimedia.org/wiki/File:Requirements_for_altering_birth_certificate_sex_in_the_US.svg,,,,,,1,2,0.069472633,2,0.5,0.666666667,0.055555556,1,2,0.5,2,0.5,all,0.71463189,0.986285574,0.995103168,,,,,0.986285574,0.986285574,0.986285574
13,13-8,0,https://upload.wikimedia.org/wikipedia/commons/a/a1/Tree_map_export_2009_Cuba.jpeg,https://commons.wikimedia.org/wiki/File:Tree_map_export_2009_Cuba.jpeg,,,,,,0,1.5,0.069682103,1.5,1.25,0.5,0.138888889,1,1.5,1.25,1.5,1.25,all,0.165928946,0.92595872,0.949792766,,,,,0.92595872,0.841519124,0.841519124
34,34-11,0,https://upload.wikimedia.org/wikipedia/commons/4/4b/Guerre_en_Afghanistan_%28octobre_2001%29.PNG,https://commons.wikimedia.org/wiki/File:Guerre_en_Afghanistan_%28octobre_2001%29.PNG,,,,,,0,0.25,0.076212996,0,0.1875,0.083333333,0.020833333,1,0.25,0.1875,0.25,0.1875,all,0.807336855,0.98827107,0.984801698,,,,,,,
34,34-15,0,https://upload.wikimedia.org/wikipedia/commons/5/57/Afghanistan_Troop_Strength.svg,https://commons.wikimedia.org/wiki/File:Afghanistan_Troop_Strength.svg,,,,,,0,1.5,0.076914516,1.5,1.25,0.5,0.138888889,1,1.5,1.25,1.5,1.25,all,0.77033471,0.98392803,0.976193124,,,,,0.98392803,0.98392803,0.98392803
34,34-14,0,https://upload.wikimedia.org/wikipedia/commons/8/80/Neotaliban_insurgency_2002-2006_en.png,https://commons.wikimedia.org/wiki/File:Neotaliban_insurgency_2002-2006_en.png,,,,,,1,2,0.079765251,2,0.5,0.666666667,0.055555556,1,2,0.5,2,0.5,all,0.804827106,0.98577545,0.992321188,,,,,0.98577545,0.984824935,0.984771326
5,5/9/16,0,https://upload.wikimedia.org/wikipedia/commons/f/f0/Galveston_bay_area.gif,https://commons.wikimedia.org/wiki/File:Galveston_bay_area.gif,,,,,,0,0,0.08169189,0,0,0,0,0.75,0,0,0,0,all,0.549773487,0.834961591,0.622286129,,,,,0.834961591,0.834961591,0.834961591
31,31-1,0,https://upload.wikimedia.org/wikipedia/commons/d/d3/Health_uninsurance_rates_in_the_United_States_by_state%2C_2009.svg,https://commons.wikimedia.org/wiki/File:Health_uninsurance_rates_in_the_United_States_by_state%2C_2009.svg,,,,,,1,2.25,0.083412445,2.5,0.6875,0.75,0.076388889,0.75,2,0.666666667,2,0.666666667,all,0.815384554,0.984190396,0.989423363,,,,,,,
34,34-16,0,https://upload.wikimedia.org/wikipedia/commons/4/4e/Afghanistan_map_-_security_by_district_and_opium_poppy_cultivation_by_province_2007_-_2008.png,https://commons.wikimedia.org/wiki/File:Afghanistan_map_-_security_by_district_and_opium_poppy_cultivation_by_province_2007_-_2008.png,,,,,,0,0.25,0.083531847,0,0.1875,0.083333333,0.020833333,1,0.25,0.1875,0.25,0.1875,all,0.762488423,0.990174931,0.86718418,,,,,0.990174931,0.96957057,0.979867982
34,34-19,0,https://upload.wikimedia.org/wikipedia/commons/3/38/Afghanistan_politisch_1996.png,https://commons.wikimedia.org/wiki/File:Afghanistan_politisch_1996.png,,,,,,0,0.25,0.085717211,0,0.1875,0.083333333,0.020833333,1,0.25,0.1875,0.25,0.1875,all,0.143599884,0.984771326,0.99323781,,,,,0.986359831,0.985565579,0.985565579
31,31-14,0,https://upload.wikimedia.org/wikipedia/commons/7/7f/Compensation_-_Gross_and_Net_of_Health_Insurance_Premiums.png,https://commons.wikimedia.org/wiki/File:Compensation_-_Gross_and_Net_of_Health_Insurance_Premiums.png,,,,,,0,1.5,0.086101258,2,0.75,0.5,0.083333333,0.75,1.333333333,0.888888889,1.333333333,0.888888889,all,0.564448315,0.983939421,0.99191057,,,,,0.983939421,0.980816481,0.980816481
1,1/4/16,0,https://upload.wikimedia.org/wikipedia/commons/6/63/Polio_worldwide_2012.svg,https://commons.wikimedia.org/wiki/File:Polio_worldwide_2012.svg,,,,,,1,2,0.089170315,2,0.333333333,0.666666667,0.037037037,0.833333333,2,0.4,2,0.4,all,0.778064165,0.979022259,0.989135576,,,,,0.979022259,0.979022259,0.979022259
1,1/5/16,0,https://upload.wikimedia.org/wikipedia/commons/c/ca/Polio_worldwide_2013.svg,https://commons.wikimedia.org/wiki/File:Polio_worldwide_2013.svg,,,,,,1,1.666666667,0.089983458,1.5,0.555555556,0.555555556,0.061728395,0.833333333,1.8,0.56,1.8,0.56,all,0.778064165,0.979022259,0.988529199,,,,,0.979022259,0.979022259,0.979022259
34,34-20,0,https://upload.wikimedia.org/wikipedia/commons/f/ff/Afghanistan_politisch_2000.png,https://commons.wikimedia.org/wiki/File:Afghanistan_politisch_2000.png,,,,,,0,1,0.090964687,1,0,0.333333333,0,1,1,0,1,0,all,0.143599884,0.984771326,0.990823747,,,,,0.984771326,0.979922433,0.979922433
1,1/12/16,0,https://upload.wikimedia.org/wikipedia/commons/0/05/ReverseGeneticsFlu.svg,https://commons.wikimedia.org/wiki/File:ReverseGeneticsFlu.svg,,,,,,0,0.333333333,0.092245278,0,0.555555556,0.111111111,0.061728395,0.833333333,0,0,0,0,all,0.198827831,0.995560682,0.995134301,,,,,0.995560682,0.948500201,0.989784051
1,1/3/16,0,https://upload.wikimedia.org/wikipedia/commons/f/f5/Polio_worldwide_2005.svg,https://commons.wikimedia.org/wiki/File:Polio_worldwide_2005.svg,,,,,,1,1.833333333,0.093133706,1.5,0.805555556,0.611111111,0.089506173,0.833333333,2,0.8,2,0.8,all,0.778064165,0.979022259,0.988769244,,,,,0.979022259,0.979022259,0.979022259
5,5/10/16,0,https://upload.wikimedia.org/wikipedia/commons/2/28/Houston%2C_Texas_at_Night_2010-02-28.jpg,https://commons.wikimedia.org/wiki/File:Houston%2C_Texas_at_Night_2010-02-28.jpg,,,,,,0,0,0.097791114,0,0,0,0,0.75,0,0,0,0,all,0.538995212,0.898140843,0.856137602,,,,,,,
35,35-9,0,https://upload.wikimedia.org/wikipedia/commons/a/ac/United_States_Public_Health_Service_%28seal%29.svg,https://commons.wikimedia.org/wiki/File:United_States_Public_Health_Service_%28seal%29.svg,,,,,,0,0.5,0.101386273,0.5,0.25,0.166666667,0.027777778,1,0.5,0.25,0.5,0.25,all,0.218794226,0.954301368,0.934396397,,,,,,,
23,23-14,0,https://upload.wikimedia.org/wikipedia/commons/7/78/SeismicAreas_JapanTrenchEarthquakes.png,https://commons.wikimedia.org/wiki/File:SeismicAreas_JapanTrenchEarthquakes.png,,,,,,0,0.75,0.108836677,0.5,0.6875,0.25,0.076388889,1,0.75,0.6875,0.75,0.6875,all,0.016077076,0.914669274,0.952581725,,,,,0.914669274,0.914669274,0.914669274
29,29-22,0,https://upload.wikimedia.org/wikipedia/commons/3/34/5_Boroughs_Labels_New_York_City_Map.svg,https://commons.wikimedia.org/wiki/File:5_Boroughs_Labels_New_York_City_Map.svg,,,,,,0,0.5,0.120294165,0,0.75,0.166666667,0.083333333,1,0.5,0.75,0.5,0.75,all,0.052700348,0.800010039,0.264123137,,,,,0.800010039,0.764947643,0.778319938
31,31-31,0,https://upload.wikimedia.org/wikipedia/commons/5/5a/Labour_wage_increase_small.png,https://commons.wikimedia.org/wiki/File:Labour_wage_increase_small.png,,,,,,0,0.5,0.130862309,0.5,0.25,0.166666667,0.027777778,0.75,0.333333333,0.222222222,0.333333333,0.222222222,all,0.054680757,0.880640807,0.976482276,,,,,0.880640807,0.880640807,0.880640807
15,15-15,0,https://upload.wikimedia.org/wikipedia/commons/b/b0/Effects_of_Population_Aging_and_Excess_Health_Care_Costs_on_Entitlement_Programs_%282013%29.png,https://commons.wikimedia.org/wiki/File:Effects_of_Population_Aging_and_Excess_Health_Care_Costs_on_Entitlement_Programs_%282013%29.png,,,,,,1,2.5,0.150376677,2.5,0.25,0.833333333,0.027777778,1,2.5,0.25,2.5,0.25,all,0.179900943,0.987652258,0.993823219,,,,,,,
5,5/11/16,0,https://upload.wikimedia.org/wikipedia/commons/f/f6/Houstonmap.gif,https://commons.wikimedia.org/wiki/File:Houstonmap.gif,,,,,,0,1,0.152417276,1,0.5,0.333333333,0.055555556,0.75,1,0.666666667,1,0.666666667,all,0.538995212,0.898140843,0.96648221,,,,,0.898140843,0.898140843,0.898140843
36,36-6,0,https://upload.wikimedia.org/wikipedia/commons/8/84/Apple_Computer_Logo_rainbow.svg,https://commons.wikimedia.org/wiki/File:Apple_Computer_Logo_rainbow.svg,,,,,,0,0.25,0.154588647,0,0.1875,0.083333333,0.020833333,1,0.25,0.1875,0.25,0.1875,all,0.796868855,0.976149489,0.978024099,,,,,0.97672105,0.904012351,0.976149489
23,23-13,0,https://upload.wikimedia.org/wikipedia/commons/0/0c/Power_Grid_of_Japan.svg,https://commons.wikimedia.org/wiki/File:Power_Grid_of_Japan.svg,,,,,,0,0,0.162726988,0,0,0,0,1,0,0,0,0,all,0.016077076,0.914669274,0.819115644,,,,,0.914669274,0.727239819,0.816209417
36,36-8,0,https://upload.wikimedia.org/wikipedia/commons/f/fa/Apple_logo_black.svg,https://commons.wikimedia.org/wiki/File:Apple_logo_black.svg,,,,,,0,0.25,0.179503296,0,0.1875,0.083333333,0.020833333,1,0.25,0.1875,0.25,0.1875,all,0.796868855,0.976149489,0.974197627,,,,,,,
15,15-8,0,https://upload.wikimedia.org/wikipedia/commons/5/51/Gross_Costs_of_Health_Coverage.png,https://commons.wikimedia.org/wiki/File:Gross_Costs_of_Health_Coverage.png,,,,,,1,2,0.183462313,2,0.5,0.666666667,0.055555556,1,2,0.5,2,0.5,all,0.616529132,0.984512341,0.984881852,,,,,0.984512341,0.984512341,0.984512341
40,40-7,0,https://upload.wikimedia.org/wikipedia/commons/b/b8/Exxon_footprint_2012-08.png,https://commons.wikimedia.org/wiki/File:Exxon_footprint_2012-08.png,,,,,,0,1.5,0.184759793,1.5,1.25,0.5,0.138888889,0.75,1.333333333,1.555555556,1.333333333,1.555555556,all,0.176663928,0.857201564,0.697339883,,,,,0.857201564,0.857201564,0.857201564
19,19-10,0,https://upload.wikimedia.org/wikipedia/commons/f/fd/WWDR4_Water_scarcity.PNG,https://commons.wikimedia.org/wiki/File:WWDR4_Water_scarcity.PNG,,,,,,0,0.5,0.187565765,0,0.75,0.166666667,0.083333333,1,0.5,0.75,0.5,0.75,all,0.070289276,0.915587448,0.915600188,,,,,0.915587448,0.915587448,0.915587448
5,5/8/16,0,https://upload.wikimedia.org/wikipedia/commons/2/2d/Map_of_the_USA_highlighting_Greater_Houston.gif,https://commons.wikimedia.org/wiki/File:Map_of_the_USA_highlighting_Greater_Houston.gif,,,,,,0,0.5,0.188688843,0,0.75,0.166666667,0.083333333,0.75,0.666666667,0.888888889,0.666666667,0.888888889,all,0.571720324,0.919474201,0.914554175,,,,,0.919474201,0.919474201,0.919474201
36,36-7,0,https://upload.wikimedia.org/wikipedia/commons/f/fa/Apple_first_logo.png,https://commons.wikimedia.org/wiki/File:Apple_first_logo.png,,,,,,0,0,0.189666059,0,0,0,0,1,0,0,0,0,all,0.796868855,0.976149489,0.976953717,,,,,0.97672105,0.736017548,0.975633504
15,15-16,0,https://upload.wikimedia.org/wikipedia/commons/6/68/Medicare_Cost_to_GDP_Comparison_of_2009_and_2015_Trustee_Forecasts.png,https://commons.wikimedia.org/wiki/File:Medicare_Cost_to_GDP_Comparison_of_2009_and_2015_Trustee_Forecasts.png,,,,,,1,1.75,0.19097341,1.5,0.6875,0.583333333,0.076388889,1,1.75,0.6875,1.75,0.6875,all,0.179900943,0.987652258,0.994920992,,,,,0.987652258,0.96607121,0.970894497
1,1/14/16,0,https://upload.wikimedia.org/wikipedia/commons/8/82/%D8%A7%D9%84%D9%84%D9%82%D8%A7%D8%AD.png,https://commons.wikimedia.org/wiki/File:%D8%A7%D9%84%D9%84%D9%82%D8%A7%D8%AD.png,,,,,,0,1,0.195705108,1,0.333333333,0.333333333,0.037037037,0.833333333,1,0.4,1,0.4,all,0.198827831,0.995560682,0.995197556,,,,,,,
1,1/13/16,0,https://upload.wikimedia.org/wikipedia/commons/8/81/Vaccine.png,https://commons.wikimedia.org/wiki/File:Vaccine.png,,,,,,0,0.833333333,0.19606449,1,0.472222222,0.277777778,0.052469136,0.833333333,0.6,0.24,0.6,0.24,all,0.198827831,0.995560682,0.995560682,,,,,0.995560682,0.995560682,0.995560682
31,31-19,0,https://upload.wikimedia.org/wikipedia/commons/9/9a/Undocumented_Immigrants_Entrees_in_US_between_1980-2009.JPG,https://commons.wikimedia.org/wiki/File:Undocumented_Immigrants_Entrees_in_US_between_1980-2009.JPG,,,,,,0,0.5,0.199130797,0.5,0.25,0.166666667,0.027777778,0.75,0.333333333,0.222222222,0.333333333,0.222222222,all,0.56374546,0.966454031,0.949867431,,,,,0.966454031,0.966454031,0.966454031
5,5/12/16,0,https://upload.wikimedia.org/wikipedia/commons/7/72/Ashburn%27s_Houston_City_Map.jpg,https://commons.wikimedia.org/wiki/File:Ashburn%27s_Houston_City_Map.jpg,,,,,,0,0.75,0.214869072,0.5,0.6875,0.25,0.076388889,0.75,0.666666667,0.888888889,0.666666667,0.888888889,all,0.156514965,0.886688542,0.948993411,,,,,,,
29,29-23,0,https://upload.wikimedia.org/wikipedia/commons/d/d5/I_Love_New_York.svg,https://commons.wikimedia.org/wiki/File:I_Love_New_York.svg,,,,,,0,0,0.223503414,0,0,0,0,1,0,0,0,0,all,0.052700348,0.800010039,0.571751647,,,,,0.800010039,0.654881881,0.733253851
1,1/8/16,0,https://upload.wikimedia.org/wikipedia/commons/e/e2/Polio_worldwide_2016.svg,https://commons.wikimedia.org/wiki/File:Polio_worldwide_2016.svg,,,,,,1,2.5,0.248452372,3,0.583333333,0.833333333,0.064814815,0.833333333,2.8,0.16,2.8,0.16,all,0.778064165,0.979022259,0.979038458,,,,,0.979022259,0.979022259,0.979022259
1,1/6/16,0,https://upload.wikimedia.org/wikipedia/commons/0/0c/Polio_worldwide_2014.svg,https://commons.wikimedia.org/wiki/File:Polio_worldwide_2014.svg,,,,,,1,2.166666667,0.250065768,2,0.472222222,0.722222222,0.052469136,0.833333333,2.2,0.56,2.2,0.56,all,0.778064165,0.979022259,0.98895394,,,,,0.979022259,0.979022259,0.979022259
1,1/7/16,0,https://upload.wikimedia.org/wikipedia/commons/3/39/Polio_worldwide_2015.svg,https://commons.wikimedia.org/wiki/File:Polio_worldwide_2015.svg,,,,,,1,2.5,0.260104827,3,0.583333333,0.833333333,0.064814815,0.833333333,2.8,0.16,2.8,0.16,all,0.778064165,0.979022259,0.987795469,,,,,0.979022259,0.976605777,0.976605777
34,34-27,0,https://upload.wikimedia.org/wikipedia/commons/9/96/Terro.jpg,https://commons.wikimedia.org/wiki/File:Terro.jpg,,,,,,0,0.5,0.292722137,0,0.75,0.166666667,0.083333333,1,0.5,0.75,0.5,0.75,all,0.013753416,0.908512357,0.994875776,,,,,0.908512357,0.908512357,0.908512357
32,32-2,0,https://upload.wikimedia.org/wikipedia/commons/4/44/Intel_Inside_Logo.svg,https://commons.wikimedia.org/wiki/File:Intel_Inside_Logo.svg,,,,,,0,0.5,0.324531554,0.5,0.25,0.166666667,0.027777778,1,0.5,0.25,0.5,0.25,all,0.253071253,0.909195214,0.914603053,,,,,0.909195214,0.909195214,0.909195214
14,14-4,0,https://upload.wikimedia.org/wikipedia/commons/4/44/Intel_Inside_Logo.svg,https://commons.wikimedia.org/wiki/File:Intel_Inside_Logo.svg,,,,,,0,1,0.346943497,0.5,1.5,0.333333333,0.166666667,1,1,1.5,1,1.5,all,0.360054054,0.987244326,0.978605008,,,,,0.987244326,0.987244326,0.987244326
13,13-13,0,https://upload.wikimedia.org/wikipedia/commons/9/95/Family_Tree_of_Ra%C3%BAl_Castro.jpg,https://commons.wikimedia.org/wiki/File:Family_Tree_of_Ra%C3%BAl_Castro.jpg,,,,,,0,1.5,0.357311721,1.5,1.25,0.5,0.138888889,1,1.5,1.25,1.5,1.25,all,0.035857115,0.941095722,0.918744597,,,,,,,
29,29-8,0,https://upload.wikimedia.org/wikipedia/commons/3/3a/New_York_Congressional_Districts%2C_113th_Congress.tif,https://commons.wikimedia.org/wiki/File:New_York_Congressional_Districts%2C_113th_Congress.tif,,,,,,0,1.5,0.452057983,1.5,1.25,0.5,0.138888889,1,1.5,1.25,1.5,1.25,all,0.815384556,0.954394319,0.914758223,,,,,,,
40,40-4,0,https://upload.wikimedia.org/wikipedia/commons/8/81/NYSE_Euronext_logo.png,https://commons.wikimedia.org/wiki/File:NYSE_Euronext_logo.png,,,,,,0,0.25,0.465373664,0,0.1875,0.083333333,0.020833333,0.75,0,0,0,0,all,0.672455706,0.428381403,0.451109475,,,,,0.428381403,0.428381403,0.428381403
13,13-7,0,https://upload.wikimedia.org/wikipedia/commons/a/af/Cuba_rel94.jpg,https://commons.wikimedia.org/wiki/File:Cuba_rel94.jpg,,,,,,0,0.5,0.481267011,0.5,0.25,0.166666667,0.027777778,1,0.5,0.25,0.5,0.25,all,0.165928946,0.92595872,0.937734421,,,,,0.95822877,0.942093745,0.942093745
